merchant_id_core,transaction_count,total_amount,average_amount,unique_users,failed_count,chargeback_count,disputed_amount,delayed_dispute_count,anomalous_amount_count,failed_rate,chargeback_ratio,merchant_name,merchant_category_clean,business_type_clean,merchant_status,merchant_conflict_score,risk_score,risk_level,risk_reasons
3456,1,21514.18,21514.18,1,0,0.0,0.0,0.0,0,0.0,0.0,,,,,,0.0,LOW,No major risk signal
3457,1,23461.16,23461.16,1,0,0.0,0.0,0.0,0,0.0,0.0,,,,,,0.0,LOW,No major risk signal
3458,3,39439.05,13146.35,3,0,1.0,4341.0,0.0,0,0.0,0.3333333333333333,,,,,,15.0,LOW,elevated chargeback ratio
3459,1,20076.77,20076.77,1,0,0.0,0.0,0.0,0,0.0,0.0,  Nagi-Saini  ,Telecom,Sole Proprietor,Enabled,0.0,0.0,LOW,No major risk signal
3460,1,410.54,410.54,1,0,0.0,0.0,0.0,0,0.0,0.0,CHAND-BORA,Grocery,Individual,A,0.0,0.0,LOW,No major risk signal
3461,3,30719.489999999998,10239.83,3,0,0.0,0.0,0.0,0,0.0,0.0,"  Balakrishnan, Sachdeva and Sekhon  ",Other Retail,Individual,A,0.0,0.0,LOW,No major risk signal
3462,1,18484.85,18484.85,1,0,0.0,0.0,0.0,0,0.0,0.0,,,,,,0.0,LOW,No major risk signal
3463,3,49931.32,16643.773333333334,3,1,0.0,0.0,0.0,0,0.3333333333333333,0.0,,,,,,5.0,LOW,high failed transaction rate
3464,1,18311.87,18311.87,1,0,0.0,0.0,0.0,0,0.0,0.0,,,,,,0.0,LOW,No major risk signal
3465,2,24879.84,12439.92,2,0,0.0,0.0,0.0,0,0.0,0.0,"Patla, Tiwari and Bobal",Telecom,Private Limited,ACTIVE,0.0,0.0,LOW,No major risk signal
3466,2,38585.42,19292.71,2,1,0.0,0.0,0.0,0,0.5,0.0,,,,,,7.5,LOW,high failed transaction rate
3467,1,19951.97,19951.97,1,0,0.0,0.0,0.0,0,0.0,0.0,,,,,,0.0,LOW,No major risk signal
3468,2,19099.47,9549.735,2,0,0.0,0.0,0.0,0,0.0,0.0,Aurora-Ben,Unknown,Private Limited,Enabled,0.0,0.0,LOW,No major risk signal
3469,5,72508.81999999999,14501.764,5,0,1.0,2596.26,0.0,0,0.0,0.2,Ha1der-Bains,Unknown,Private Limited,ACTIVE,0.0,9.0,LOW,elevated chargeback ratio
3471,2,20049.45,10024.725,2,1,1.0,3046.01,0.0,0,0.5,0.5,,,,,,30.0,MEDIUM,elevated chargeback ratio; high failed transaction rate
3472,3,40703.9,13567.966666666667,3,0,1.0,0.0,0.0,0,0.0,0.3333333333333333,,,,,,15.0,LOW,elevated chargeback ratio
3473,1,253.18,253.18,1,0,0.0,0.0,0.0,0,0.0,0.0,"Mahal, Butala and Shenoy",Transportation,Individual,INACTIVE,0.0,0.0,LOW,No major risk signal
3474,4,54247.47,13561.8675,4,1,0.0,0.0,0.0,0,0.25,0.0,,,,,,3.75,LOW,high failed transaction rate
3475,2,26473.55,13236.775,2,0,0.0,0.0,0.0,0,0.0,0.0,"  Wadhwa, Banik and Prakash  ",Food & Restaurants,Private Limited,A,0.0,0.0,LOW,No major risk signal
3476,3,40138.97,13379.656666666668,3,1,0.0,0.0,0.0,0,0.3333333333333333,0.0,,,,,,5.0,LOW,high failed transaction rate
3477,1,13949.68,13949.68,1,0,0.0,0.0,0.0,0,0.0,0.0,"Mangal, Comar and Krish",Department Stores,Sole Proprietor,ACTIVE,0.0,0.0,LOW,No major risk signal
3478,3,25311.1,8437.033333333333,3,0,3.0,0.0,0.0,0,0.0,1.0,,,,,,45.0,MEDIUM,elevated chargeback ratio
3479,2,16177.67,8088.835,2,0,0.0,0.0,0.0,0,0.0,0.0,,,,,,0.0,LOW,No major risk signal
3480,2,20917.03,10458.515,2,0,0.0,0.0,0.0,0,0.0,0.0,,,,,,0.0,LOW,No major risk signal
3481,1,4349.25,4349.25,1,1,0.0,0.0,0.0,0,1.0,0.0,"RAJA, BRAR AND NAGAR",Unknown,Private Limited,ACTIVE,0.0,15.0,LOW,high failed transaction rate
3483,2,18920.22,9460.11,2,1,0.0,0.0,0.0,0,0.5,0.0,"Puri, Sachdeva and Jhaveri",Food & Restaurants,Private Limited,Closed,0.0,7.5,LOW,high failed transaction rate
3484,2,38242.12,19121.06,2,0,0.0,0.0,0.0,0,0.0,0.0,Sidhu LLC,Other Retail,Individual,A,0.0,0.0,LOW,No major risk signal
3485,3,58175.380000000005,19391.793333333335,3,0,1.0,10848.72,0.0,0,0.0,0.3333333333333333,,,,,,15.0,LOW,elevated chargeback ratio
3486,2,5766.53,2883.265,2,0,0.0,0.0,0.0,0,0.0,0.0,,,,,,0.0,LOW,No major risk signal
3488,3,26932.89,8977.63,3,1,0.0,0.0,0.0,0,0.3333333333333333,0.0,  Sarna-Ramaswamy  ,Clothing,Private Limited,Enabled,0.0,5.0,LOW,high failed transaction rate
3489,3,42783.92,14261.306666666665,3,0,0.0,0.0,0.0,0,0.0,0.0,Bahl-Bhavsar,Transportation,Partnership,A,0.0,0.0,LOW,No major risk signal
3490,1,9482.22,9482.22,1,1,0.0,0.0,0.0,0,1.0,0.0,Sachdev-Din,Grocery,Individual,Blocked,0.0,15.0,LOW,high failed transaction rate
3492,2,22234.02,11117.01,2,1,0.0,0.0,0.0,0,0.5,0.0,,,,,,7.5,LOW,high failed transaction rate
3493,2,31268.55,15634.275,2,0,0.0,0.0,0.0,0,0.0,0.0,,,,,,0.0,LOW,No major risk signal
3494,4,44763.46,11190.865,4,0,1.0,6251.19,0.0,0,0.0,0.25,,,,,,11.25,LOW,elevated chargeback ratio
3495,2,18547.73,9273.865,2,0,0.0,0.0,0.0,0,0.0,0.0,,,,,,0.0,LOW,No major risk signal
3496,2,14793.83,7396.915,2,1,1.0,0.0,0.0,0,0.5,0.5,,,,,,30.0,MEDIUM,elevated chargeback ratio; high failed transaction rate
3497,1,15038.39,15038.39,1,0,0.0,0.0,0.0,0,0.0,0.0,"Gokhale, Parmer and Contractor",Unknown,Individual,ACTIVE,0.0,0.0,LOW,No major risk signal
3498,2,26363.780000000002,13181.890000000001,2,0,0.0,0.0,0.0,0,0.0,0.0,AGATE AND SONS,Telecom,Individual,Active,0.0,0.0,LOW,No major risk signal
3499,3,31594.38,10531.460000000001,3,1,1.0,378.18,0.0,0,0.3333333333333333,0.3333333333333333,"Mand, Munshi and Bali",Department Stores,Sole Proprietor,Enabled,3.0,35.0,MEDIUM,elevated chargeback ratio; high failed transaction rate; merchant profile conflicts
3500,2,32644.97,16322.485,2,0,0.0,0.0,0.0,0,0.0,0.0,,,,,,0.0,LOW,No major risk signal
3501,2,24969.28,12484.64,2,0,0.0,0.0,0.0,0,0.0,0.0,Chandran-Tripathi,Other Retail,Private Limited,ACTIVE,0.0,0.0,LOW,No major risk signal
3503,2,34608.0,17304.0,2,0,0.0,0.0,0.0,0,0.0,0.0,,,,,,0.0,LOW,No major risk signal
3504,1,10398.63,10398.63,1,0,0.0,0.0,0.0,0,0.0,0.0,"Ram, Dora and Bhatti",Books & Stationery,Individual,Inactive,0.0,0.0,LOW,No major risk signal
3505,2,37764.270000000004,18882.135000000002,2,0,0.0,0.0,0.0,0,0.0,0.0,,,,,,0.0,LOW,No major risk signal
3507,2,11477.779999999999,5738.889999999999,2,0,0.0,0.0,0.0,0,0.0,0.0,"Sundaram, Shan and Subramanian",Hotels & Hospitality,Individual,Live,0.0,0.0,LOW,No major risk signal
3508,2,29769.87,14884.935,2,0,0.0,0.0,0.0,0,0.0,0.0,  Prabhu and Sons  ,Transportation,Private Limited,Enabled,0.0,0.0,LOW,No major risk signal
3509,7,74635.11,10662.158571428572,7,1,1.0,5587.77,0.0,0,0.14285714285714285,0.14285714285714285,Tandon-Thakur,Other Retail,Private Limited,Enabled,3.0,23.57,LOW,elevated chargeback ratio; merchant profile conflicts
3511,3,38312.71,12770.903333333334,3,1,0.0,0.0,0.0,0,0.3333333333333333,0.0,"Konda, Venkatesh and Jha",Grocery,Individual,Active,0.0,5.0,LOW,high failed transaction rate
3512,1,9812.18,9812.18,1,0,1.0,1015.09,0.0,0,0.0,1.0,"  Bhatti, Khosla and Chhabra  ",Unknown,Private Limited,Active,0.0,45.0,MEDIUM,elevated chargeback ratio
3513,1,22350.8,22350.8,1,0,1.0,4126.61,0.0,0,0.0,1.0,"Gade, Raghavan and Ben",Books & Stationery,Individual,INACTIVE,0.0,45.0,MEDIUM,elevated chargeback ratio
3514,5,43228.78,8645.756,5,0,0.0,0.0,0.0,0,0.0,0.0,,,,,,0.0,LOW,No major risk signal
3515,4,74833.49,18708.3725,4,0,0.0,0.0,0.0,0,0.0,0.0,,,,,,0.0,LOW,No major risk signal
3516,2,20969.46,10484.73,2,0,0.0,0.0,0.0,0,0.0,0.0,,,,,,0.0,LOW,No major risk signal
3517,1,24580.57,24580.57,1,0,0.0,0.0,0.0,0,0.0,0.0,,,,,,0.0,LOW,No major risk signal
3518,3,53556.44,17852.146666666667,3,0,1.0,878.0,0.0,0,0.0,0.3333333333333333,Borah and Sons,Transportation,Sole Proprietor,Live,0.0,15.0,LOW,elevated chargeback ratio
3519,3,45566.69,15188.896666666667,3,0,0.0,0.0,0.0,0,0.0,0.0,,,,,,0.0,LOW,No major risk signal
3520,8,104820.44,13102.555,8,0,3.0,8334.48,0.0,0,0.0,0.375,"Kannan, Bail and Sundaram",Clothing,Sole Proprietor,Active,3.0,31.88,MEDIUM,elevated chargeback ratio; merchant profile conflicts
3521,1,9303.73,9303.73,1,0,0.0,0.0,0.0,0,0.0,0.0,,,,,,0.0,LOW,No major risk signal
3522,2,39018.02,19509.01,2,1,1.0,1825.0,0.0,0,0.5,0.5,,,,,,30.0,MEDIUM,elevated chargeback ratio; high failed transaction rate
3523,3,14432.9,4810.966666666666,3,0,0.0,0.0,0.0,0,0.0,0.0,"Khare, Radhakrishnan and Gala",Food & Restaurants,Individual,Active,0.0,0.0,LOW,No major risk signal
3524,1,24279.06,24279.06,1,0,0.0,0.0,0.0,0,0.0,0.0,,,,,,0.0,LOW,No major risk signal
3525,2,20470.739999999998,10235.369999999999,2,0,0.0,0.0,0.0,0,0.0,0.0,,,,,,0.0,LOW,No major risk signal
3526,3,21979.94,7326.6466666666665,3,1,1.0,509.15,0.0,0,0.3333333333333333,0.3333333333333333,,,,,,20.0,LOW,elevated chargeback ratio; high failed transaction rate
3527,3,50363.79,16787.93,3,0,0.0,0.0,0.0,0,0.0,0.0,,,,,,0.0,LOW,No major risk signal
3528,2,31980.730000000003,15990.365000000002,2,0,1.0,1114.45,0.0,0,0.0,0.5,,,,,,22.5,LOW,elevated chargeback ratio
3529,2,22385.440000000002,11192.720000000001,2,0,0.0,0.0,0.0,0,0.0,0.0,,,,,,0.0,LOW,No major risk signal
3531,3,53865.57,17955.19,3,0,1.0,1603.01,0.0,0,0.0,0.3333333333333333,,,,,,15.0,LOW,elevated chargeback ratio
3532,5,57354.17,11470.833999999999,5,0,1.0,10161.06,0.0,0,0.0,0.2,,,,,,9.0,LOW,elevated chargeback ratio
3533,2,29957.24,14978.62,2,1,1.0,355.32,0.0,0,0.5,0.5,Tiwari-Gulati,Hotels & Hospitality,Private Limited,Live,0.0,30.0,MEDIUM,elevated chargeback ratio; high failed transaction rate
3534,5,60892.32,12178.464,5,1,0.0,0.0,0.0,0,0.2,0.0,,,,,,3.0,LOW,high failed transaction rate
3535,3,34649.84,11549.946666666665,3,0,0.0,0.0,0.0,0,0.0,0.0,"Mammen, Patla and Kala",Transportation,Sole Proprietor,Enabled,2.0,10.0,LOW,merchant profile conflicts
3536,3,41275.96,13758.653333333334,3,0,0.0,0.0,0.0,0,0.0,0.0,Shankar Group,Books & Stationery,Partnership,Active,2.0,10.0,LOW,merchant profile conflicts
3537,2,29823.02,14911.51,2,0,1.0,991.51,0.0,0,0.0,0.5,,,,,,22.5,LOW,elevated chargeback ratio
3538,1,6871.57,6871.57,1,0,0.0,0.0,0.0,0,0.0,0.0,,,,,,0.0,LOW,No major risk signal
3539,2,17008.21,8504.105,2,0,1.0,1750.36,0.0,0,0.0,0.5,"Korpal, Nair and Chana",Clothing,Sole Proprietor,Closed,0.0,22.5,LOW,elevated chargeback ratio
3540,2,15296.67,7648.335,2,1,0.0,0.0,0.0,0,0.5,0.0,,,,,,7.5,LOW,high failed transaction rate
3541,2,20189.25,10094.625,2,1,1.0,0.0,0.0,0,0.5,0.5,"SRIVASTAVA, TELLA AND KONDA",Telecom,Private Limited,Inactive,1.0,35.0,MEDIUM,elevated chargeback ratio; high failed transaction rate; merchant profile conflicts
3542,1,16487.25,16487.25,1,0,0.0,0.0,0.0,0,0.0,0.0,,,,,,0.0,LOW,No major risk signal
3543,5,36068.520000000004,7213.704000000001,5,0,0.0,0.0,0.0,0,0.0,0.0,,,,,,0.0,LOW,No major risk signal
3544,4,53052.66,13263.165,4,0,0.0,0.0,0.0,0,0.0,0.0,,,,,,0.0,LOW,No major risk signal
3545,1,17658.99,17658.99,1,0,0.0,0.0,0.0,0,0.0,0.0,"CHACKO, OZA AND JAGGI",Hotels & Hospitality,Sole Proprietor,Enabled,0.0,0.0,LOW,No major risk signal
3546,1,12044.91,12044.91,1,0,0.0,0.0,0.0,0,0.0,0.0,,,,,,0.0,LOW,No major risk signal
3548,3,60618.7,20206.233333333334,3,1,3.0,14354.85,0.0,0,0.3333333333333333,1.0,"Bhakta, Dhaliwal and Comar",Telecom,Individual,Live,0.0,50.0,HIGH,elevated chargeback ratio; high failed transaction rate
3549,3,47166.97,15722.323333333334,3,0,3.0,5137.3099999999995,0.0,0,0.0,1.0,Khalsa and Sons,Food & Restaurants,Individual,Active,0.0,45.0,MEDIUM,elevated chargeback ratio
3550,3,20895.57,6965.19,3,1,0.0,0.0,0.0,0,0.3333333333333333,0.0,,,,,,5.0,LOW,high failed transaction rate
3551,2,30371.519999999997,15185.759999999998,2,0,0.0,0.0,0.0,0,0.0,0.0,"Chaudry, Toor and Lala",Telecom,Sole Proprietor,Enabled,0.0,0.0,LOW,No major risk signal
3553,3,41585.41,13861.803333333335,3,0,0.0,0.0,0.0,0,0.0,0.0,"Goda, Padmanabhan and Goswami",Transportation,Individual,Hold,3.0,15.0,LOW,merchant profile conflicts
3556,2,22386.3,11193.15,2,1,0.0,0.0,0.0,0,0.5,0.0,Andra-Nagar,Other Retail,Sole Proprietor,ACTIVE,2.0,17.5,LOW,high failed transaction rate; merchant profile conflicts
3557,5,79148.16,15829.632000000001,5,0,2.0,1072.1100000000001,0.0,0,0.0,0.4,,,,,,18.0,LOW,elevated chargeback ratio
3558,1,2706.56,2706.56,1,0,0.0,0.0,0.0,0,0.0,0.0,BRAHMBHATT-PERI,Hotels & Hospitality,Sole Proprietor,Enabled,3.0,15.0,LOW,merchant profile conflicts
3559,6,57681.0,9613.5,6,1,0.0,0.0,0.0,0,0.16666666666666666,0.0,Chokshi Inc,Food & Restaurants,Private Limited,Active,1.0,7.5,LOW,merchant profile conflicts
3560,6,67315.09,11219.181666666665,6,0,1.0,2187.0,0.0,0,0.0,0.16666666666666666,,,,,,7.5,LOW,elevated chargeback ratio
3561,2,29602.030000000002,14801.015000000001,2,0,0.0,0.0,0.0,0,0.0,0.0,Kumar LLC,Food & Restaurants,Partnership,Active,3.0,15.0,LOW,merchant profile conflicts
3562,1,22734.91,22734.91,1,0,1.0,2049.68,0.0,0,0.0,1.0,,,,,,45.0,MEDIUM,elevated chargeback ratio
3563,3,53871.5,17957.166666666668,3,0,0.0,0.0,0.0,0,0.0,0.0,  Shan Inc  ,Pharmacy & Medical,Sole Proprietor,A,3.0,15.0,LOW,merchant profile conflicts
3564,2,12467.460000000001,6233.7300000000005,2,0,0.0,0.0,0.0,0,0.0,0.0,"  Konda, Natarajan and Chawla  ",Other Retail,Private Limited,ACTIVE,2.0,10.0,LOW,merchant profile conflicts
3565,4,51770.68,12942.67,4,0,0.0,0.0,0.0,0,0.0,0.0,,,,,,0.0,LOW,No major risk signal
3566,3,25977.32,8659.106666666667,3,0,0.0,0.0,0.0,0,0.0,0.0,,,,,,0.0,LOW,No major risk signal
3567,4,42086.05,10521.5125,4,2,0.0,0.0,0.0,0,0.5,0.0,"Ahuja, Mody and Radhakrishnan",Grocery,Sole Proprietor,A,2.0,17.5,LOW,high failed transaction rate; merchant profile conflicts
3568,4,62572.53,15643.1325,4,1,1.0,0.0,0.0,0,0.25,0.25,"CHOUDHURY, TRIVEDI AND BHATNAGAR",Department Stores,Private Limited,Enabled,0.0,15.0,LOW,elevated chargeback ratio; high failed transaction rate
3569,3,55684.149999999994,18561.38333333333,3,0,0.0,0.0,0.0,0,0.0,0.0,Choudhury-Prashad,Books & Stationery,Sole Proprietor,Live,0.0,0.0,LOW,No major risk signal
3570,1,12494.06,12494.06,1,0,0.0,0.0,0.0,0,0.0,0.0,sura-barman,Other Retail,Private Limited,Closed,0.0,0.0,LOW,No major risk signal
3571,2,16736.9,8368.45,2,2,0.0,0.0,0.0,0,1.0,0.0,"Aurora, Kamdar and Vasa",Grocery,Private Limited,A,0.0,15.0,LOW,high failed transaction rate
3572,4,49967.73,12491.9325,4,0,0.0,0.0,0.0,0,0.0,0.0,Kohli PLC,Unknown,Sole Proprietor,ACTIVE,2.0,10.0,LOW,merchant profile conflicts
3573,2,19316.51,9658.255,2,0,0.0,0.0,0.0,0,0.0,0.0,,,,,,0.0,LOW,No major risk signal
3574,2,13102.33,6551.165,2,0,0.0,0.0,0.0,0,0.0,0.0,Sodhi-Shan,Transportation,Partnership,INACTIVE,0.0,0.0,LOW,No major risk signal
3575,3,45517.78,15172.593333333332,3,0,0.0,0.0,0.0,0,0.0,0.0,,,,,,0.0,LOW,No major risk signal
3576,3,22226.809999999998,7408.936666666666,3,0,0.0,0.0,0.0,0,0.0,0.0,,,,,,0.0,LOW,No major risk signal
3577,2,2539.16,1269.58,2,0,0.0,0.0,0.0,0,0.0,0.0,"Ratta, Mane and Kapadia",Food & Restaurants,Individual,Enabled,3.0,15.0,LOW,merchant profile conflicts
3578,4,23675.800000000003,5918.950000000001,4,1,0.0,0.0,0.0,0,0.25,0.0,"badal, gopal and walla",Transportation,Individual,Live,0.0,3.75,LOW,high failed transaction rate
3580,3,-19020.21,-6340.07,3,1,0.0,0.0,0.0,0,0.3333333333333333,0.0,,,,,,5.0,LOW,high failed transaction rate
3581,3,53558.96,17852.986666666668,3,0,0.0,0.0,0.0,0,0.0,0.0,"Chadha, Sankaran and Pau",Clothing,Partnership,ACTIVE,0.0,0.0,LOW,No major risk signal
3582,3,45707.37,15235.79,3,0,0.0,0.0,0.0,0,0.0,0.0,,,,,,0.0,LOW,No major risk signal
3583,2,5144.49,2572.245,2,1,1.0,4425.22,0.0,0,0.5,0.5,,,,,,30.0,MEDIUM,elevated chargeback ratio; high failed transaction rate
3584,3,25967.13,8655.710000000001,3,0,1.0,0.0,0.0,0,0.0,0.3333333333333333,,,,,,15.0,LOW,elevated chargeback ratio
3585,4,43204.8,10801.2,4,1,0.0,0.0,0.0,0,0.25,0.0,,,,,,3.75,LOW,high failed transaction rate
3586,1,12879.41,12879.41,1,0,0.0,0.0,0.0,0,0.0,0.0,Dayal-Nagar,Unknown,Partnership,ACTIVE,3.0,15.0,LOW,merchant profile conflicts
3587,5,53437.81,10687.562,5,0,4.0,8957.92,0.0,0,0.0,0.8,  Sagar-Raval  ,Hotels & Hospitality,Partnership,Suspended,1.0,41.0,MEDIUM,elevated chargeback ratio; merchant profile conflicts
3589,2,32247.78,16123.89,2,0,0.0,0.0,0.0,0,0.0,0.0,,,,,,0.0,LOW,No major risk signal
3590,2,18695.97,9347.985,2,0,0.0,0.0,0.0,0,0.0,0.0,,,,,,0.0,LOW,No major risk signal
3591,1,8188.16,8188.16,1,0,0.0,0.0,0.0,0,0.0,0.0,"Panchal, Balasubramanian and Dey",Books & Stationery,Private Limited,Active,0.0,0.0,LOW,No major risk signal
3592,1,1386.99,1386.99,1,1,0.0,0.0,0.0,0,1.0,0.0,"Sem, Chandran and Dara",Other Retail,Sole Proprietor,I,0.0,15.0,LOW,high failed transaction rate
3594,6,37573.92,6262.32,6,0,2.0,2167.51,0.0,0,0.0,0.3333333333333333,Khalsa Inc,Other Retail,Partnership,Enabled,2.0,25.0,MEDIUM,elevated chargeback ratio; merchant profile conflicts
3595,1,1932.0,1932.0,1,0,0.0,0.0,0.0,0,0.0,0.0,"SRIVASTAVA, MERCHANT AND KOTA",Department Stores,Private Limited,Disabled,0.0,0.0,LOW,No major risk signal
3596,2,14289.619999999999,7144.8099999999995,2,1,0.0,0.0,0.0,0,0.5,0.0,CHOUDHRY LTD,Transportation,Private Limited,ACTIVE,3.0,22.5,LOW,high failed transaction rate; merchant profile conflicts
3597,2,17896.74,8948.37,2,1,0.0,0.0,0.0,0,0.5,0.0,,,,,,7.5,LOW,high failed transaction rate
3598,1,4050.17,4050.17,1,0,1.0,604.93,0.0,0,0.0,1.0,Kapur-Sahni,Telecom,Private Limited,Active,0.0,45.0,MEDIUM,elevated chargeback ratio
3599,2,18751.91,9375.955,2,0,1.0,709.86,0.0,0,0.0,0.5,,,,,,22.5,LOW,elevated chargeback ratio
3600,2,41006.08,20503.04,2,0,0.0,0.0,0.0,0,0.0,0.0,Bhat-Naik,Other Retail,Private Limited,A,3.0,15.0,LOW,merchant profile conflicts
3601,2,21928.370000000003,10964.185000000001,2,0,0.0,0.0,0.0,0,0.0,0.0,Lanka Inc,Books & Stationery,Individual,Live,3.0,15.0,LOW,merchant profile conflicts
3602,4,72950.25,18237.5625,4,0,0.0,0.0,0.0,0,0.0,0.0,"Panchal, Karpe and Bhatti",Hotels & Hospitality,Partnership,Live,0.0,0.0,LOW,No major risk signal
3603,4,54602.27,13650.5675,4,1,0.0,0.0,0.0,0,0.25,0.0,,,,,,3.75,LOW,high failed transaction rate
3604,1,17763.44,17763.44,1,0,0.0,0.0,0.0,0,0.0,0.0,Dara-Borde,Books & Stationery,Sole Proprietor,ACTIVE,3.0,15.0,LOW,merchant profile conflicts
3605,3,31639.649999999998,10546.55,3,0,0.0,0.0,0.0,0,0.0,0.0,Bhasin Ltd,Transportation,Partnership,A,0.0,0.0,LOW,No major risk signal
3606,2,26423.01,13211.505,2,0,1.0,2315.48,0.0,0,0.0,0.5,,,,,,22.5,LOW,elevated chargeback ratio
3607,1,12582.07,12582.07,1,0,0.0,0.0,0.0,0,0.0,0.0,Va1a-D0ra,Food & Restaurants,Individual,A,0.0,0.0,LOW,No major risk signal
3608,3,32661.21,10887.07,3,0,0.0,0.0,0.0,0,0.0,0.0,"  Raj, Sarin and Sibal  ",Telecom,Partnership,Disabled,0.0,0.0,LOW,No major risk signal
3609,2,34489.24,17244.62,2,0,1.0,1722.43,0.0,0,0.0,0.5,,,,,,22.5,LOW,elevated chargeback ratio
3610,6,66400.45999999999,11066.743333333332,6,0,1.0,2585.0,0.0,0,0.0,0.16666666666666666,"Deo, Krish and Lanka",Clothing,Private Limited,A,3.0,22.5,LOW,elevated chargeback ratio; merchant profile conflicts
3611,1,23618.28,23618.28,1,0,0.0,0.0,0.0,0,0.0,0.0,"ratti, sunder and kapoor",Transportation,Private Limited,Enabled,0.0,0.0,LOW,No major risk signal
3612,1,2244.38,2244.38,1,0,0.0,0.0,0.0,0,0.0,0.0,Kala Inc,Food & Restaurants,Sole Proprietor,Enabled,3.0,15.0,LOW,merchant profile conflicts
3613,4,65389.78,16347.445,4,0,0.0,0.0,0.0,0,0.0,0.0,LAD-CHACKO,Telecom,Private Limited,A,0.0,0.0,LOW,No major risk signal
3615,4,60142.62,15035.655,4,0,0.0,0.0,0.0,0,0.0,0.0,,,,,,0.0,LOW,No major risk signal
3617,1,1886.59,1886.59,1,0,0.0,0.0,0.0,0,0.0,0.0,,,,,,0.0,LOW,No major risk signal
3618,3,39711.12,13237.04,3,0,0.0,0.0,0.0,0,0.0,0.0,"Narang, Atwal and Merchant",Unknown,Sole Proprietor,Active,0.0,0.0,LOW,No major risk signal
3619,2,22379.58,11189.79,2,0,0.0,0.0,0.0,0,0.0,0.0,"MODY, SAMI AND BATTA",Other Retail,Sole Proprietor,Inactive,0.0,0.0,LOW,No major risk signal
3620,3,59701.40000000001,19900.46666666667,3,1,0.0,0.0,0.0,0,0.3333333333333333,0.0,,,,,,5.0,LOW,high failed transaction rate
3621,4,45850.14,11462.535,4,1,0.0,0.0,0.0,0,0.25,0.0,,,,,,3.75,LOW,high failed transaction rate
3622,2,-29654.65,-14827.325,2,0,0.0,0.0,0.0,0,0.0,0.0,,,,,,0.0,LOW,No major risk signal
3623,4,56953.63,14238.4075,4,0,2.0,15005.39,0.0,0,0.0,0.5,,,,,,22.5,LOW,elevated chargeback ratio
3624,6,82857.56,13809.593333333332,6,2,1.0,272.46,0.0,0,0.3333333333333333,0.16666666666666666,,,,,,12.5,LOW,elevated chargeback ratio; high failed transaction rate
3625,1,7202.98,7202.98,1,1,0.0,0.0,0.0,0,1.0,0.0,Singhal Ltd,Food & Restaurants,Sole Proprietor,A,3.0,30.0,MEDIUM,high failed transaction rate; merchant profile conflicts
3626,2,36562.15,18281.075,2,0,1.0,4215.68,0.0,0,0.0,0.5,,,,,,22.5,LOW,elevated chargeback ratio
3627,2,40038.93,20019.465,2,1,0.0,0.0,0.0,0,0.5,0.0,"CHANDRA, VENKATARAMAN AND PALLA",Pharmacy & Medical,Sole Proprietor,Enabled,0.0,7.5,LOW,high failed transaction rate
3628,2,24063.67,12031.835,2,0,0.0,0.0,0.0,0,0.0,0.0,MITRA LTD,Clothing,Sole Proprietor,ACTIVE,0.0,0.0,LOW,No major risk signal
3630,2,36470.71,18235.355,2,0,1.0,1107.61,0.0,0,0.0,0.5,Chacko Ltd,Food & Restaurants,Partnership,INACTIVE,0.0,22.5,LOW,elevated chargeback ratio
3631,1,9817.2,9817.2,1,0,0.0,0.0,0.0,0,0.0,0.0,,,,,,0.0,LOW,No major risk signal
3632,1,-18940.17,-18940.17,1,1,2.0,3506.0,0.0,0,1.0,2.0,,,,,,60.0,HIGH,elevated chargeback ratio; high failed transaction rate
3633,2,20633.35,10316.675,2,0,0.0,0.0,0.0,0,0.0,0.0,,,,,,0.0,LOW,No major risk signal
3634,1,18405.0,18405.0,1,0,0.0,0.0,0.0,0,0.0,0.0,,,,,,0.0,LOW,No major risk signal
3635,3,40929.7,13643.233333333332,3,0,0.0,0.0,0.0,0,0.0,0.0,,,,,,0.0,LOW,No major risk signal
3636,2,27440.66,13720.33,2,0,0.0,0.0,0.0,0,0.0,0.0,,,,,,0.0,LOW,No major risk signal
3637,1,15086.66,15086.66,1,0,1.0,2559.27,0.0,0,0.0,1.0,Pai-Parikh,Food & Restaurants,Sole Proprietor,Active,3.0,60.0,HIGH,elevated chargeback ratio; merchant profile conflicts
3638,2,25791.260000000002,12895.630000000001,2,0,0.0,0.0,0.0,0,0.0,0.0,,,,,,0.0,LOW,No major risk signal
3639,3,58236.36,19412.12,3,0,0.0,0.0,0.0,0,0.0,0.0,,,,,,0.0,LOW,No major risk signal
3641,1,627.19,627.19,1,1,0.0,0.0,0.0,0,1.0,0.0,"khurana, barman and suresh",Clothing,Individual,Enabled,0.0,15.0,LOW,high failed transaction rate
3643,4,63602.42,15900.605,4,0,0.0,0.0,0.0,0,0.0,0.0,,,,,,0.0,LOW,No major risk signal
3644,2,29794.64,14897.32,2,0,0.0,0.0,0.0,0,0.0,0.0,,,,,,0.0,LOW,No major risk signal
3646,3,46327.39,15442.463333333333,3,1,0.0,0.0,0.0,0,0.3333333333333333,0.0,,,,,,5.0,LOW,high failed transaction rate
3648,1,6588.55,6588.55,1,0,0.0,0.0,0.0,0,0.0,0.0,,,,,,0.0,LOW,No major risk signal
