user_id_core,transaction_count,total_amount,average_amount,failed_count,pending_count,unique_merchants,chargeback_count,disputed_amount,missing_utr_count,negative_amount_count,anomalous_amount_count,failed_rate,chargeback_ratio,kyc_status_clean,risk_segment_clean,missing_pan_flag,missing_aadhaar_flag,missing_dob_flag,identity_conflict_score,risk_score,risk_level,risk_reasons
23846,1,21840.73,21840.73,0,0,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
23848,1,10727.07,10727.07,0,0,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
23853,1,7563.89,7563.89,0,0,1,0.0,0.0,0,0,0,0.0,0.0,APPROVED,HIGH,1.0,0.0,0.0,0.0,5.0,LOW,high KYC risk segment
23863,2,20891.49,10445.745,0,0,2,0.0,0.0,0,0,0,0.0,0.0,APPROVED,HIGH,0.0,0.0,0.0,0.0,5.0,LOW,high KYC risk segment
23865,1,10281.95,10281.95,0,0,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
23871,1,22297.88,22297.88,1,0,1,0.0,0.0,0,0,0,1.0,0.0,APPROVED,LOW,0.0,0.0,1.0,0.0,15.0,LOW,high failed transaction rate
23872,1,19026.73,19026.73,0,0,1,0.0,0.0,1,0,0,0.0,0.0,,,,,,,5.0,LOW,transactions with missing UTR
23875,1,20126.12,20126.12,0,0,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
23876,1,3124.0,3124.0,0,0,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
23879,1,20377.04,20377.04,0,0,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
23889,1,8065.65,8065.65,0,0,1,0.0,0.0,0,0,0,0.0,0.0,REJECTED,LOW,0.0,1.0,0.0,0.0,10.0,LOW,KYC is not fully approved
23891,1,14124.81,14124.81,0,0,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
23895,1,4931.17,4931.17,0,1,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
23896,1,735.0,735.0,1,0,1,0.0,0.0,0,0,0,1.0,0.0,,,,,,,15.0,LOW,high failed transaction rate
23899,1,10691.99,10691.99,0,0,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
23910,1,20757.95,20757.95,0,0,1,0.0,0.0,0,0,0,0.0,0.0,PENDING,LOW,0.0,1.0,0.0,0.0,10.0,LOW,KYC is not fully approved
23916,1,23822.21,23822.21,0,0,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
23921,1,13648.28,13648.28,0,0,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
23925,1,20964.18,20964.18,0,0,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
23931,1,2666.58,2666.58,0,0,1,0.0,0.0,0,0,0,0.0,0.0,APPROVED,LOW,0.0,0.0,0.0,4.0,20.0,LOW,identity conflicts in KYC history
23932,1,12518.49,12518.49,0,0,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
23933,1,8986.24,8986.24,1,0,1,0.0,0.0,0,0,0,1.0,0.0,,,,,,,15.0,LOW,high failed transaction rate
23936,1,14825.08,14825.08,0,0,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
23948,2,28774.77,14387.385,0,0,2,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
23949,2,23432.42,11716.21,0,0,2,2.0,2607.0,0,0,0,0.0,1.0,,,,,,,30.0,MEDIUM,elevated chargeback ratio
23950,1,9371.57,9371.57,1,0,1,0.0,0.0,0,0,0,1.0,0.0,,,,,,,15.0,LOW,high failed transaction rate
23953,1,23993.0,23993.0,0,0,1,1.0,15054.0,0,0,0,0.0,1.0,,,,,,,30.0,MEDIUM,elevated chargeback ratio
23958,3,39712.39,13237.463333333333,1,0,3,0.0,0.0,0,0,0,0.3333333333333333,0.0,APPROVED,MEDIUM,0.0,0.0,0.0,0.0,5.0,LOW,high failed transaction rate
23960,1,21939.86,21939.86,0,0,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
23965,1,17293.82,17293.82,0,0,1,0.0,0.0,0,0,0,0.0,0.0,APPROVED,LOW,0.0,0.0,0.0,0.0,0.0,LOW,No major risk signal
23968,1,6771.28,6771.28,0,0,1,0.0,0.0,0,0,0,0.0,0.0,APPROVED,LOW,0.0,0.0,0.0,0.0,0.0,LOW,No major risk signal
23973,1,8641.46,8641.46,0,0,1,1.0,0.0,0,0,0,0.0,1.0,,,,,,,30.0,MEDIUM,elevated chargeback ratio
23977,1,9137.0,9137.0,0,0,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
23985,1,16481.25,16481.25,0,0,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
23989,1,11261.85,11261.85,0,0,1,0.0,0.0,0,0,0,0.0,0.0,APPROVED,LOW,1.0,0.0,1.0,0.0,0.0,LOW,No major risk signal
23991,1,869.08,869.08,0,0,1,0.0,0.0,0,0,0,0.0,0.0,APPROVED,LOW,0.0,0.0,0.0,0.0,0.0,LOW,No major risk signal
24000,1,2285.74,2285.74,0,0,1,0.0,0.0,1,0,0,0.0,0.0,,,,,,,5.0,LOW,transactions with missing UTR
24002,1,11110.14,11110.14,0,0,1,0.0,0.0,0,0,0,0.0,0.0,APPROVED,LOW,0.0,1.0,0.0,0.0,0.0,LOW,No major risk signal
24003,1,21843.19,21843.19,0,0,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
24010,1,11523.73,11523.73,0,0,1,1.0,1027.78,0,0,0,0.0,1.0,,,,,,,30.0,MEDIUM,elevated chargeback ratio
24016,1,19069.53,19069.53,0,0,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
24018,1,19090.26,19090.26,0,0,1,1.0,1212.0,0,0,0,0.0,1.0,,,,,,,30.0,MEDIUM,elevated chargeback ratio
24020,1,12820.0,12820.0,0,0,1,1.0,0.0,0,0,0,0.0,1.0,APPROVED,MEDIUM,0.0,0.0,0.0,0.0,30.0,MEDIUM,elevated chargeback ratio
24025,1,24623.38,24623.38,0,0,1,1.0,161.0,0,0,0,0.0,1.0,,,,,,,30.0,MEDIUM,elevated chargeback ratio
24029,1,20486.76,20486.76,0,0,1,1.0,1336.86,0,0,0,0.0,1.0,,,,,,,30.0,MEDIUM,elevated chargeback ratio
24031,1,7114.01,7114.01,0,0,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
24033,1,12633.9,12633.9,0,0,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
24034,1,19344.25,19344.25,0,0,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
24040,1,23525.4,23525.4,0,1,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
24042,1,14358.31,14358.31,0,0,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
24043,1,298.0,298.0,0,0,1,0.0,0.0,0,0,0,0.0,0.0,APPROVED,UNKNOWN,0.0,0.0,0.0,0.0,0.0,LOW,No major risk signal
24044,1,9682.38,9682.38,0,0,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
24048,1,11652.12,11652.12,0,0,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
24051,1,18308.12,18308.12,0,0,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
24053,1,22247.01,22247.01,0,0,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
24058,1,23318.44,23318.44,0,0,1,1.0,3287.47,1,0,0,0.0,1.0,,,,,,,35.0,MEDIUM,elevated chargeback ratio; transactions with missing UTR
24074,1,21874.58,21874.58,0,0,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
24075,1,20590.57,20590.57,0,0,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
24077,1,16671.05,16671.05,1,0,1,0.0,0.0,0,0,0,1.0,0.0,APPROVED,MEDIUM,0.0,0.0,0.0,0.0,15.0,LOW,high failed transaction rate
24081,1,3945.0,3945.0,0,0,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
24085,1,10754.64,10754.64,0,0,1,0.0,0.0,0,0,0,0.0,0.0,PENDING,LOW,0.0,0.0,0.0,0.0,10.0,LOW,KYC is not fully approved
24093,1,995.05,995.05,0,0,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
24095,1,23399.07,23399.07,0,0,1,0.0,0.0,0,0,0,0.0,0.0,APPROVED,LOW,0.0,0.0,0.0,4.0,20.0,LOW,identity conflicts in KYC history
24104,1,1634.11,1634.11,1,0,1,0.0,0.0,0,0,0,1.0,0.0,REJECTED,MEDIUM,0.0,0.0,0.0,0.0,25.0,MEDIUM,high failed transaction rate; KYC is not fully approved
24110,1,14020.81,14020.81,0,1,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
24113,1,1288.24,1288.24,0,0,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
24122,1,9836.0,9836.0,0,0,1,1.0,1968.12,0,0,0,0.0,1.0,,,,,,,30.0,MEDIUM,elevated chargeback ratio
24126,1,555.37,555.37,0,1,1,0.0,0.0,0,0,0,0.0,0.0,APPROVED,MEDIUM,0.0,0.0,0.0,0.0,0.0,LOW,No major risk signal
24127,1,7358.05,7358.05,0,0,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
24129,3,43846.21,14615.403333333334,0,0,3,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
24130,1,11292.88,11292.88,0,0,1,0.0,0.0,1,0,0,0.0,0.0,,,,,,,5.0,LOW,transactions with missing UTR
24136,1,24325.53,24325.53,0,0,1,0.0,0.0,0,0,0,0.0,0.0,APPROVED,LOW,0.0,0.0,0.0,0.0,0.0,LOW,No major risk signal
24140,1,14423.25,14423.25,0,0,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
24150,1,17701.62,17701.62,0,0,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
24157,1,19736.68,19736.68,0,0,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
24166,1,181.88,181.88,0,0,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
24179,1,11148.79,11148.79,0,0,1,0.0,0.0,0,0,0,0.0,0.0,APPROVED,LOW,0.0,0.0,0.0,0.0,0.0,LOW,No major risk signal
24192,2,-2246.2199999999975,-1123.1099999999988,0,0,2,0.0,0.0,0,1,0,0.0,0.0,PENDING,LOW,0.0,0.0,0.0,0.0,15.0,LOW,KYC is not fully approved
24199,1,14034.53,14034.53,0,0,1,0.0,0.0,0,0,0,0.0,0.0,REJECTED,LOW,0.0,0.0,0.0,0.0,10.0,LOW,KYC is not fully approved
24201,1,18772.25,18772.25,0,1,1,0.0,0.0,0,0,0,0.0,0.0,APPROVED,MEDIUM,0.0,0.0,0.0,4.0,20.0,LOW,identity conflicts in KYC history
24202,1,19965.91,19965.91,0,0,1,1.0,1800.88,0,0,0,0.0,1.0,APPROVED,LOW,0.0,0.0,0.0,0.0,30.0,MEDIUM,elevated chargeback ratio
24208,1,1840.41,1840.41,0,0,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
24213,1,15262.97,15262.97,1,0,1,0.0,0.0,0,0,0,1.0,0.0,APPROVED,LOW,0.0,0.0,0.0,0.0,15.0,LOW,high failed transaction rate
24216,1,22449.9,22449.9,0,0,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
24220,1,7313.0,7313.0,0,0,1,0.0,0.0,0,0,0,0.0,0.0,PENDING,LOW,0.0,0.0,0.0,0.0,10.0,LOW,KYC is not fully approved
24224,1,18946.84,18946.84,0,0,1,0.0,0.0,0,0,0,0.0,0.0,APPROVED,LOW,0.0,0.0,0.0,0.0,0.0,LOW,No major risk signal
24240,1,10768.93,10768.93,0,0,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
24242,1,11803.71,11803.71,0,0,1,0.0,0.0,0,0,0,0.0,0.0,APPROVED,LOW,0.0,0.0,0.0,0.0,0.0,LOW,No major risk signal
24249,2,14775.98,7387.99,0,0,2,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
24250,1,14572.21,14572.21,0,0,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
24257,2,32434.2,16217.1,0,0,2,1.0,2649.1,0,0,0,0.0,0.5,,,,,,,15.0,LOW,elevated chargeback ratio
24267,2,31350.86,15675.43,0,0,2,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
24271,1,16025.88,16025.88,1,0,1,1.0,2973.45,0,0,0,1.0,1.0,APPROVED,LOW,0.0,0.0,0.0,0.0,45.0,MEDIUM,elevated chargeback ratio; high failed transaction rate
24282,1,23833.15,23833.15,0,0,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
24300,1,21425.18,21425.18,0,0,1,1.0,3582.55,0,0,0,0.0,1.0,,,,,,,30.0,MEDIUM,elevated chargeback ratio
24307,1,18106.16,18106.16,0,0,1,0.0,0.0,0,0,0,0.0,0.0,REJECTED,HIGH,0.0,0.0,0.0,0.0,15.0,LOW,KYC is not fully approved; high KYC risk segment
24314,1,12748.29,12748.29,0,0,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
24331,1,13522.05,13522.05,0,0,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
24334,1,1434.59,1434.59,1,0,1,0.0,0.0,0,0,0,1.0,0.0,APPROVED,LOW,0.0,0.0,0.0,0.0,15.0,LOW,high failed transaction rate
24338,2,23122.3,11561.15,0,0,2,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
24347,1,21177.7,21177.7,0,0,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
24349,1,4002.14,4002.14,0,0,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
24354,1,11801.36,11801.36,0,0,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
24357,1,23200.94,23200.94,0,0,1,0.0,0.0,0,0,0,0.0,0.0,APPROVED,MEDIUM,0.0,0.0,0.0,4.0,20.0,LOW,identity conflicts in KYC history
24375,1,20112.31,20112.31,0,0,1,1.0,1984.96,0,0,0,0.0,1.0,APPROVED,LOW,0.0,0.0,0.0,0.0,30.0,MEDIUM,elevated chargeback ratio
24379,1,8937.48,8937.48,0,0,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
24381,1,18793.0,18793.0,0,0,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
24383,1,9954.85,9954.85,0,0,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
24394,1,8559.89,8559.89,0,0,1,1.0,595.39,0,0,0,0.0,1.0,IN_PROGRESS,MEDIUM,0.0,0.0,0.0,0.0,30.0,MEDIUM,elevated chargeback ratio
24396,1,7444.86,7444.86,0,0,1,0.0,0.0,0,0,0,0.0,0.0,APPROVED,HIGH,0.0,0.0,0.0,0.0,5.0,LOW,high KYC risk segment
24399,1,21241.78,21241.78,0,0,1,1.0,193.64,0,0,0,0.0,1.0,,,,,,,30.0,MEDIUM,elevated chargeback ratio
24401,1,8366.69,8366.69,0,0,1,0.0,0.0,0,0,0,0.0,0.0,APPROVED,MEDIUM,0.0,0.0,0.0,0.0,0.0,LOW,No major risk signal
24406,1,7161.66,7161.66,0,0,1,1.0,1538.91,0,0,0,0.0,1.0,APPROVED,MEDIUM,0.0,0.0,0.0,0.0,30.0,MEDIUM,elevated chargeback ratio
24409,1,16506.38,16506.38,0,0,1,1.0,1285.26,0,0,0,0.0,1.0,,,,,,,30.0,MEDIUM,elevated chargeback ratio
24416,1,15340.0,15340.0,0,0,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
24417,1,9141.5,9141.5,0,0,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
24423,1,20441.69,20441.69,0,0,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
24433,1,5629.92,5629.92,0,0,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
24434,1,23272.52,23272.52,0,0,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
24441,1,7300.18,7300.18,0,0,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
24444,1,3902.12,3902.12,0,0,1,1.0,333.0,0,0,0,0.0,1.0,,,,,,,30.0,MEDIUM,elevated chargeback ratio
24450,1,3693.11,3693.11,0,0,1,0.0,0.0,0,0,0,0.0,0.0,APPROVED,LOW,0.0,0.0,1.0,0.0,0.0,LOW,No major risk signal
24467,1,12316.13,12316.13,0,0,1,0.0,0.0,0,0,0,0.0,0.0,APPROVED,LOW,0.0,0.0,0.0,0.0,0.0,LOW,No major risk signal
24472,1,6027.69,6027.69,0,0,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
24475,1,4383.0,4383.0,0,0,1,0.0,0.0,0,0,0,0.0,0.0,APPROVED,MEDIUM,0.0,0.0,0.0,0.0,0.0,LOW,No major risk signal
24476,1,8931.0,8931.0,0,0,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
24478,1,13735.79,13735.79,0,0,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
24491,1,980.0,980.0,1,0,1,0.0,0.0,0,0,0,1.0,0.0,,,,,,,15.0,LOW,high failed transaction rate
24496,1,13822.12,13822.12,0,0,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
24497,1,15519.72,15519.72,0,0,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
24500,1,4815.3,4815.3,0,1,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
24502,1,1176.65,1176.65,0,0,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
24505,1,8052.95,8052.95,0,0,1,0.0,0.0,1,0,0,0.0,0.0,APPROVED,LOW,0.0,0.0,1.0,0.0,5.0,LOW,transactions with missing UTR
24519,1,9811.52,9811.52,0,0,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
24535,2,23132.85,11566.425,0,0,2,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
24536,1,23342.64,23342.64,0,0,1,1.0,819.04,0,0,0,0.0,1.0,,,,,,,30.0,MEDIUM,elevated chargeback ratio
24540,1,7061.64,7061.64,0,0,1,0.0,0.0,0,0,0,0.0,0.0,APPROVED,MEDIUM,0.0,0.0,0.0,3.0,15.0,LOW,identity conflicts in KYC history
24543,1,7174.0,7174.0,0,0,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
24545,1,11926.32,11926.32,0,0,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
24548,1,16344.88,16344.88,0,0,1,0.0,0.0,0,0,0,0.0,0.0,APPROVED,MEDIUM,0.0,0.0,0.0,0.0,0.0,LOW,No major risk signal
24550,1,8021.64,8021.64,0,0,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
24553,1,-4184.18,-4184.18,1,0,1,0.0,0.0,0,1,0,1.0,0.0,APPROVED,MEDIUM,0.0,1.0,0.0,0.0,20.0,LOW,high failed transaction rate
24557,1,994.36,994.36,0,0,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
24566,1,17389.73,17389.73,0,0,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
24569,1,3369.02,3369.02,1,0,1,0.0,0.0,0,0,0,1.0,0.0,APPROVED,LOW,0.0,0.0,1.0,0.0,15.0,LOW,high failed transaction rate
24570,2,33865.119999999995,16932.559999999998,0,0,2,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
24575,1,18795.41,18795.41,0,0,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
24579,2,31967.65,15983.825,0,0,2,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
24591,2,21131.33,10565.665,1,0,2,0.0,0.0,0,0,0,0.5,0.0,APPROVED,LOW,0.0,0.0,0.0,0.0,7.5,LOW,high failed transaction rate
24596,1,9052.71,9052.71,0,0,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
24601,1,12960.28,12960.28,0,0,1,0.0,0.0,0,0,0,0.0,0.0,APPROVED,LOW,0.0,0.0,0.0,0.0,0.0,LOW,No major risk signal
24602,1,2422.4,2422.4,0,0,1,0.0,0.0,0,0,0,0.0,0.0,APPROVED,LOW,1.0,0.0,0.0,0.0,0.0,LOW,No major risk signal
24605,1,22561.3,22561.3,0,0,1,0.0,0.0,0,0,0,0.0,0.0,PENDING,LOW,0.0,0.0,0.0,0.0,10.0,LOW,KYC is not fully approved
24606,1,20430.01,20430.01,0,0,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
24610,1,15083.0,15083.0,0,0,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
24611,2,44751.29,22375.645,0,0,2,0.0,0.0,0,0,0,0.0,0.0,APPROVED,LOW,0.0,0.0,0.0,0.0,0.0,LOW,No major risk signal
24617,1,13545.44,13545.44,0,0,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
24620,1,8653.79,8653.79,0,0,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
24633,1,4675.61,4675.61,0,0,1,0.0,0.0,0,0,0,0.0,0.0,REJECTED,LOW,1.0,0.0,0.0,0.0,10.0,LOW,KYC is not fully approved
24637,2,25309.06,12654.53,0,0,2,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
24638,1,2537.06,2537.06,0,0,1,0.0,0.0,0,0,0,0.0,0.0,PENDING,LOW,0.0,0.0,0.0,0.0,10.0,LOW,KYC is not fully approved
24651,1,22490.37,22490.37,0,0,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
24652,1,22707.0,22707.0,0,0,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
24663,1,-11096.7,-11096.7,0,0,1,0.0,0.0,0,1,0,0.0,0.0,APPROVED,UNKNOWN,0.0,0.0,0.0,0.0,5.0,LOW,No major risk signal
24664,1,1902.0,1902.0,0,0,1,0.0,0.0,1,0,0,0.0,0.0,,,,,,,5.0,LOW,transactions with missing UTR
24665,1,9084.59,9084.59,0,0,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
24669,1,2234.19,2234.19,0,0,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
24673,2,23101.32,11550.66,0,0,2,0.0,0.0,0,0,0,0.0,0.0,APPROVED,LOW,0.0,0.0,0.0,4.0,20.0,LOW,identity conflicts in KYC history
24674,1,21336.36,21336.36,0,0,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
24679,1,17564.6,17564.6,0,0,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
24681,1,10881.01,10881.01,0,0,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
24688,1,1357.78,1357.78,1,0,1,0.0,0.0,0,0,0,1.0,0.0,,,,,,,15.0,LOW,high failed transaction rate
24694,1,7460.59,7460.59,1,0,1,0.0,0.0,0,0,0,1.0,0.0,,,,,,,15.0,LOW,high failed transaction rate
24697,1,9370.0,9370.0,0,0,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
24701,1,21761.57,21761.57,1,0,1,0.0,0.0,0,0,0,1.0,0.0,,,,,,,15.0,LOW,high failed transaction rate
24723,2,36437.68,18218.84,0,0,2,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
24733,1,5946.21,5946.21,0,0,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
24736,1,1911.74,1911.74,0,0,1,1.0,3544.0,0,0,0,0.0,1.0,APPROVED,HIGH,0.0,0.0,0.0,4.0,55.0,HIGH,elevated chargeback ratio; identity conflicts in KYC history; high KYC risk segment
24744,1,-16359.35,-16359.35,0,0,1,0.0,0.0,0,1,0,0.0,0.0,,,,,,,5.0,LOW,No major risk signal
24746,1,20766.28,20766.28,0,0,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
24747,1,9480.11,9480.11,0,0,1,0.0,0.0,0,0,0,0.0,0.0,APPROVED,LOW,0.0,0.0,1.0,0.0,0.0,LOW,No major risk signal
24751,1,13249.08,13249.08,1,0,1,0.0,0.0,0,0,0,1.0,0.0,,,,,,,15.0,LOW,high failed transaction rate
24756,1,4019.96,4019.96,0,0,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
24760,1,23891.68,23891.68,0,0,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
24761,1,14399.05,14399.05,0,0,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
24765,1,10078.21,10078.21,0,0,1,0.0,0.0,0,0,0,0.0,0.0,REJECTED,MEDIUM,0.0,0.0,0.0,0.0,10.0,LOW,KYC is not fully approved
24770,1,394.72,394.72,0,0,1,1.0,1019.25,0,0,0,0.0,1.0,APPROVED,UNKNOWN,0.0,0.0,0.0,0.0,30.0,MEDIUM,elevated chargeback ratio
24771,1,9645.22,9645.22,0,0,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
24773,1,13013.0,13013.0,0,0,1,0.0,0.0,0,0,0,0.0,0.0,APPROVED,LOW,0.0,0.0,0.0,0.0,0.0,LOW,No major risk signal
24774,1,19093.16,19093.16,0,0,1,0.0,0.0,0,0,0,0.0,0.0,,,,,,,0.0,LOW,No major risk signal
